"","terms","count","probability"
"1360","time togeth",3,0.000216278566794031
"1361","time use",3,0.000216278566794031
"1362","time week",3,0.000216278566794031
"1363","time well",3,0.000216278566794031
"1364","time work",3,0.000216278566794031
"1365","told come",3,0.000216278566794031
"1366","top rate",3,0.000216278566794031
"1367","transport author",3,0.000216278566794031
"1368","tri pay",3,0.000216278566794031
"1369","turn away",3,0.000216278566794031
"1370","twice day",3,0.000216278566794031
"1371","two game",3,0.000216278566794031
"1372","two guy",3,0.000216278566794031
"1373","two minut",3,0.000216278566794031
"1374","two peopl",3,0.000216278566794031
"1375","two thing",3,0.000216278566794031
"1376","u dont",3,0.000216278566794031
"1377","u get",3,0.000216278566794031
"1378","u got",3,0.000216278566794031
"1379","understand whi",3,0.000216278566794031
"1380","unemploy rate",3,0.000216278566794031
"1381","union citi",3,0.000216278566794031
"1382","union member",3,0.000216278566794031
"1383","unlaw possess",3,0.000216278566794031
"1384","upon time",3,0.000216278566794031
"1385","upon us",3,0.000216278566794031
"1386","us know",3,0.000216278566794031
"1387","us see",3,0.000216278566794031
"1388","us will",3,0.000216278566794031
"1389","use daili",3,0.000216278566794031
"1390","use know",3,0.000216278566794031
"1391","valentin day",3,0.000216278566794031
"1392","veri excit",3,0.000216278566794031
"1393","veri grate",3,0.000216278566794031
"1394","veri happi",3,0.000216278566794031
"1395","veri import",3,0.000216278566794031
"1396","video game",3,0.000216278566794031
"1397","visitor center",3,0.000216278566794031
"1398","visual art",3,0.000216278566794031
"1399","wait room",3,0.000216278566794031
"1400","walk dead",3,0.000216278566794031
"1401","wanna go",3,0.000216278566794031
"1402","want anyth",3,0.000216278566794031
"1403","want make",3,0.000216278566794031
"1404","want put",3,0.000216278566794031
"1405","want take",3,0.000216278566794031
"1406","wasnt easi",3,0.000216278566794031
"1407","wasnt long",3,0.000216278566794031
"1408","wast time",3,0.000216278566794031
"1409","way ’m",3,0.000216278566794031
"1410","way home",3,0.000216278566794031
"1411","way like",3,0.000216278566794031
"1412","way way",3,0.000216278566794031
"1413","wee wee",3,0.000216278566794031
"1414","week later",3,0.000216278566794031
"1415","week one",3,0.000216278566794031
"1416","well just",3,0.000216278566794031
"1417","well see",3,0.000216278566794031
"1418","well thought",3,0.000216278566794031
"1419","weve got",3,0.000216278566794031
"1420","whatev want",3,0.000216278566794031
"1421","whi cant",3,0.000216278566794031
"1422","whi dont",3,0.000216278566794031
"1423","white hous",3,0.000216278566794031
"1424","whole thing",3,0.000216278566794031
"1425","wide receiv",3,0.000216278566794031
"1426","wild mushroom",3,0.000216278566794031
"1427","will add",3,0.000216278566794031
"1428","will announc",3,0.000216278566794031
"1429","will avail",3,0.000216278566794031
"1430","will bring",3,0.000216278566794031
"1431","will given",3,0.000216278566794031
"1432","will great",3,0.000216278566794031
"1433","will hold",3,0.000216278566794031
"1434","will includ",3,0.000216278566794031
"1435","will now",3,0.000216278566794031
"1436","will post",3,0.000216278566794031
"1437","will requir",3,0.000216278566794031
"1438","will return",3,0.000216278566794031
"1439","will review",3,0.000216278566794031
"1440","will save",3,0.000216278566794031
"1441","will say",3,0.000216278566794031
"1442","will serv",3,0.000216278566794031
"1443","will show",3,0.000216278566794031
"1444","will split",3,0.000216278566794031
"1445","will stay",3,0.000216278566794031
"1446","win streak",3,0.000216278566794031
"1447","within us",3,0.000216278566794031
"1448","wolf hunt",3,0.000216278566794031
"1449","women also",3,0.000216278566794031
"1450","wonder whether",3,0.000216278566794031
"1451","work end",3,0.000216278566794031
"1452","work great",3,0.000216278566794031
"1453","work just",3,0.000216278566794031
"1454","work like",3,0.000216278566794031
"1455","work togeth",3,0.000216278566794031
"1456","work veri",3,0.000216278566794031
"1457","wow wow",3,0.000216278566794031
"1458","write book",3,0.000216278566794031
"1459","yea let",3,0.000216278566794031
"1460","year —",3,0.000216278566794031
"1461","year befor",3,0.000216278566794031
"1462","year come",3,0.000216278566794031
"1463","year earlier",3,0.000216278566794031
"1464","year includ",3,0.000216278566794031
"1465","year make",3,0.000216278566794031
"1466","year will",3,0.000216278566794031
"1467","yes yes",3,0.000216278566794031
"1468","youll need",3,0.000216278566794031
"1469","young children",3,0.000216278566794031
"1470","young girl",3,0.000216278566794031
"1471","young peopl",3,0.000216278566794031
"1472","young player",3,0.000216278566794031
"1473","youtub video",3,0.000216278566794031
"1474","– veri",2,0.00014418571119602
"1475","– will",2,0.00014418571119602
"1476","— ’",2,0.00014418571119602
"1477","— anoth",2,0.00014418571119602
"1478","— coupl",2,0.00014418571119602
"1479","— delawar",2,0.00014418571119602
"1480","— half",2,0.00014418571119602
"1481","— just",2,0.00014418571119602
"1482","’ also",2,0.00014418571119602
"1483","’ clear",2,0.00014418571119602
"1484","’ easi",2,0.00014418571119602
"1485","’ enough",2,0.00014418571119602
"1486","’ get",2,0.00014418571119602
"1487","’ great",2,0.00014418571119602
"1488","’ happen",2,0.00014418571119602
"1489","’ like",2,0.00014418571119602
"1490","’ noth",2,0.00014418571119602
"1491","’ patent",2,0.00014418571119602
"1492","’ point",2,0.00014418571119602
"1493","’ problem",2,0.00014418571119602
"1494","’ right",2,0.00014418571119602
"1495","’d want",2,0.00014418571119602
"1496","’ll abl",2,0.00014418571119602
"1497","’ll never",2,0.00014418571119602
"1498","’ll see",2,0.00014418571119602
"1499","’ll still",2,0.00014418571119602
"1500","’ll take",2,0.00014418571119602
"1501","’m feel",2,0.00014418571119602
"1502","’m hope",2,0.00014418571119602
"1503","’m make",2,0.00014418571119602
"1504","’m onli",2,0.00014418571119602
"1505","’m still",2,0.00014418571119602
"1506","’r go",2,0.00014418571119602
"1507","’s like",2,0.00014418571119602
"1508","’ve decid",2,0.00014418571119602
"1509","“ don’t",2,0.00014418571119602
"1510","“ littl",2,0.00014418571119602
"1511","“ made",2,0.00014418571119602
"1512","“ mean",2,0.00014418571119602
"1513","“ one",2,0.00014418571119602
"1514","“ sin",2,0.00014418571119602
"1515","“ time",2,0.00014418571119602
"1516","“ took",2,0.00014418571119602
"1517","“’ ”",2,0.00014418571119602
"1518","“” said",2,0.00014418571119602
"1519","“fleet member”",2,0.00014418571119602
"1520","” “",2,0.00014418571119602
"1521","” said",2,0.00014418571119602
"1522","… don’t",2,0.00014418571119602
"1523","aa run",2,0.00014418571119602
"1524","abandon famili",2,0.00014418571119602
"1525","abil control",2,0.00014418571119602
"1526","abl catch",2,0.00014418571119602
"1527","abl keep",2,0.00014418571119602
"1528","abl play",2,0.00014418571119602
"1529","abov pp",2,0.00014418571119602
"1530","absolut noth",2,0.00014418571119602
"1531","academ rank",2,0.00014418571119602
"1532","accomplish much",2,0.00014418571119602
"1533","accord document",2,0.00014418571119602
"1534","accord various",2,0.00014418571119602
"1535","across sky",2,0.00014418571119602
"1536","act like",2,0.00014418571119602
"1537","act photograph",2,0.00014418571119602
"1538","action will",2,0.00014418571119602
"1539","actual caus",2,0.00014418571119602
"1540","actual happen",2,0.00014418571119602
"1541","actual lot",2,0.00014418571119602
"1542","actual make",2,0.00014418571119602
"1543","actual thought",2,0.00014418571119602
"1544","ad decemb",2,0.00014418571119602
"1545","ad doubl",2,0.00014418571119602
"1546","adcom group",2,0.00014418571119602
"1547","add salt",2,0.00014418571119602
"1548","addit effect",2,0.00014418571119602
"1549","admission free",2,0.00014418571119602
"1550","advanc estim",2,0.00014418571119602
"1551","adventur life",2,0.00014418571119602
"1552","afraid chang",2,0.00014418571119602
"1553","age hope",2,0.00014418571119602
"1554","age white",2,0.00014418571119602
"1555","agenc need",2,0.00014418571119602
"1556","aggress behavior",2,0.00014418571119602
"1557","ago peopl",2,0.00014418571119602
"1558","ago right",2,0.00014418571119602
"1559","ago start",2,0.00014418571119602
"1560","ago whi",2,0.00014418571119602
"1561","agre pay",2,0.00014418571119602
"1562","ahead time",2,0.00014418571119602
"1563","allow opportun",2,0.00014418571119602
"1564","allow read",2,0.00014418571119602
"1565","allow state",2,0.00014418571119602
"1566","allow us",2,0.00014418571119602
"1567","almost cri",2,0.00014418571119602
"1568","alreadi decid",2,0.00014418571119602
"1569","alreadi follow",2,0.00014418571119602
"1570","alreadi move",2,0.00014418571119602
"1571","alreadi seen",2,0.00014418571119602
"1572","alreadi use",2,0.00014418571119602
"1573","also allow",2,0.00014418571119602
"1574","also becom",2,0.00014418571119602
"1575","also benefit",2,0.00014418571119602
"1576","also describ",2,0.00014418571119602
"1577","also didnt",2,0.00014418571119602
"1578","also first",2,0.00014418571119602
"1579","also found",2,0.00014418571119602
"1580","also give",2,0.00014418571119602
"1581","also got",2,0.00014418571119602
"1582","also includ",2,0.00014418571119602
"1583","also know",2,0.00014418571119602
"1584","also like",2,0.00014418571119602
"1585","also look",2,0.00014418571119602
"1586","also made",2,0.00014418571119602
"1587","also mean",2,0.00014418571119602
"1588","also one",2,0.00014418571119602
"1589","also remind",2,0.00014418571119602
"1590","also say",2,0.00014418571119602
"1591","also seek",2,0.00014418571119602
"1592","also thank",2,0.00014418571119602
"1593","also veri",2,0.00014418571119602
"1594","also want",2,0.00014418571119602
"1595","also won",2,0.00014418571119602
"1596","also write",2,0.00014418571119602
"1597","altern therapi",2,0.00014418571119602
"1598","although think",2,0.00014418571119602
"1599","alway good",2,0.00014418571119602
"1600","alway great",2,0.00014418571119602
"1601","alway happen",2,0.00014418571119602
"1602","alway keep",2,0.00014418571119602
"1603","alway like",2,0.00014418571119602
"1604","alway make",2,0.00014418571119602
"1605","alway rememb",2,0.00014418571119602
"1606","alway thought",2,0.00014418571119602
"1607","alway want",2,0.00014418571119602
"1608","alway welcom",2,0.00014418571119602
"1609","amend bill",2,0.00014418571119602
"1610","america influenc",2,0.00014418571119602
"1611","american children",2,0.00014418571119602
"1612","american elect",2,0.00014418571119602
"1613","amount money",2,0.00014418571119602
"1614","ani agreement",2,0.00014418571119602
"1615","ani chanc",2,0.00014418571119602
"1616","ani music",2,0.00014418571119602
"1617","ani one",2,0.00014418571119602
"1618","ani question",2,0.00014418571119602
"1619","ani rate",2,0.00014418571119602
"1620","ani reason",2,0.00014418571119602
"1621","announc plan",2,0.00014418571119602
"1622","announc winner",2,0.00014418571119602
"1623","annual rate",2,0.00014418571119602
"1624","annual spring",2,0.00014418571119602
"1625","anoth book",2,0.00014418571119602
"1626","anoth eye",2,0.00014418571119602
"1627","anoth friend",2,0.00014418571119602
"1628","anoth thing",2,0.00014418571119602
"1629","anoth year",2,0.00014418571119602
"1630","another good",2,0.00014418571119602
"1631","antislaveri activist",2,0.00014418571119602
"1632","anyth can",2,0.00014418571119602
"1633","anyth said",2,0.00014418571119602
"1634","anyth see",2,0.00014418571119602
"1635","anyth wrong",2,0.00014418571119602
"1636","anyway like",2,0.00014418571119602
"1637","appeal rule",2,0.00014418571119602
"1638","appear emot",2,0.00014418571119602
"1639","appear two",2,0.00014418571119602
"1640","appli job",2,0.00014418571119602
"1641","applic law",2,0.00014418571119602
"1642","april accord",2,0.00014418571119602
"1643","april tualiti",2,0.00014418571119602
"1644","arab world",2,0.00014418571119602
"1645","arent alway",2,0.00014418571119602
"1646","arizona law",2,0.00014418571119602
"1647","arizona state",2,0.00014418571119602
"1648","armed forc",2,0.00014418571119602
"1649","around citi",2,0.00014418571119602
"1650","around mouth",2,0.00014418571119602
"1651","around one",2,0.00014418571119602
"1652","around part",2,0.00014418571119602
"1653","around point",2,0.00014418571119602
"1654","around room",2,0.00014418571119602
"1655","around sinc",2,0.00014418571119602
"1656","around wait",2,0.00014418571119602
"1657","arrest offic",2,0.00014418571119602
"1658","arson investig",2,0.00014418571119602
"1659","art antiqu",2,0.00014418571119602
"1660","art galleri",2,0.00014418571119602
"1661","art idioci",2,0.00014418571119602
"1662","art museum",2,0.00014418571119602
"1663","artifici heart",2,0.00014418571119602
"1664","arts council",2,0.00014418571119602
"1665","ask friend",2,0.00014418571119602
"1666","ask give",2,0.00014418571119602
"1667","ask happen",2,0.00014418571119602
"1668","ask identifi",2,0.00014418571119602
"1669","assembl line",2,0.00014418571119602
"1670","assist coach",2,0.00014418571119602
"1671","associ professor",2,0.00014418571119602
"1672","assum respons",2,0.00014418571119602
"1673","attempt will",2,0.00014418571119602
"1674","attend dinner",2,0.00014418571119602
"1675","attent becaus",2,0.00014418571119602
"1676","attorney gener",2,0.00014418571119602
"1677","attorney general",2,0.00014418571119602
"1678","attorney side",2,0.00014418571119602
"1679","attract attent",2,0.00014418571119602
"1680","audienc member",2,0.00014418571119602
"1681","audienc seem",2,0.00014418571119602
"1682","austin fundrais",2,0.00014418571119602
"1683","author note",2,0.00014418571119602
"1684","avail onlin",2,0.00014418571119602
"1685","averag discount",2,0.00014418571119602
"1686","averag point",2,0.00014418571119602
"1687","award dure",2,0.00014418571119602
"1688","away go",2,0.00014418571119602
"1689","away job",2,0.00014418571119602
"1690","away read",2,0.00014418571119602
"1691","babbi l",2,0.00014418571119602
"1692","babi can",2,0.00014418571119602
"1693","babi girl",2,0.00014418571119602
"1694","babi will",2,0.00014418571119602
"1695","bachelor degre",2,0.00014418571119602
"1696","back card",2,0.00014418571119602
"1697","back collect",2,0.00014418571119602
"1698","back forth",2,0.00014418571119602
"1699","back get",2,0.00014418571119602
"1700","back great",2,0.00014418571119602
"1701","back husband",2,0.00014418571119602
"1702","back later",2,0.00014418571119602
"1703","back life",2,0.00014418571119602
"1704","back like",2,0.00014418571119602
"1705","back now",2,0.00014418571119602
"1706","back power",2,0.00014418571119602
"1707","back room",2,0.00014418571119602
"1708","back soon",2,0.00014418571119602
"1709","back st",2,0.00014418571119602
"1710","back store",2,0.00014418571119602
"1711","back team",2,0.00014418571119602
"1712","back year",2,0.00014418571119602
"1713","bad day",2,0.00014418571119602
"1714","bad im",2,0.00014418571119602
"1715","bad news",2,0.00014418571119602
"1716","bag contain",2,0.00014418571119602
"1717","bag fee",2,0.00014418571119602
"1718","bag sc",2,0.00014418571119602
"1719","bake cooki",2,0.00014418571119602
"1720","bake good",2,0.00014418571119602
"1721","bake soda",2,0.00014418571119602
"1722","balanc thing",2,0.00014418571119602
"1723","balanc work",2,0.00014418571119602
"1724","baltimor raven",2,0.00014418571119602
"1725","band made",2,0.00014418571119602
"1726","barack obama",2,0.00014418571119602
"1727","barri h",2,0.00014418571119602
"1728","base littl",2,0.00014418571119602
"1729","basebal softbal",2,0.00014418571119602
"1730","basi point",2,0.00014418571119602
"1731","basic recip",2,0.00014418571119602
"1732","basic rule",2,0.00014418571119602
"1733","basic teach",2,0.00014418571119602
"1734","basic want",2,0.00014418571119602
"1735","basil leav",2,0.00014418571119602
"1736","basketbal court",2,0.00014418571119602
"1737","basketbal team",2,0.00014418571119602
"1738","bay bridgetunnel",2,0.00014418571119602
"1739","bay packer",2,0.00014418571119602
"1740","beauti sexi",2,0.00014418571119602
"1741","becam clear",2,0.00014418571119602
"1742","becaus close",2,0.00014418571119602
"1743","becaus concern",2,0.00014418571119602
"1744","becaus even",2,0.00014418571119602
"1745","becaus got",2,0.00014418571119602
"1746","becaus lack",2,0.00014418571119602
"1747","becaus look",2,0.00014418571119602
"1748","becaus mean",2,0.00014418571119602
"1749","becaus need",2,0.00014418571119602
"1750","becaus put",2,0.00014418571119602
"1751","becaus realli",2,0.00014418571119602
"1752","becaus thought",2,0.00014418571119602
"1753","becaus two",2,0.00014418571119602
"1754","becaus will",2,0.00014418571119602
"1755","becom law",2,0.00014418571119602
"1756","becom less",2,0.00014418571119602
"1757","beef chicken",2,0.00014418571119602
"1758","befor can",2,0.00014418571119602
"1759","befor elect",2,0.00014418571119602
"1760","befor finish",2,0.00014418571119602
"1761","befor go",2,0.00014418571119602
"1762","befor graduat",2,0.00014418571119602
"1763","befor now",2,0.00014418571119602
"1764","befor take",2,0.00014418571119602
"1765","befor weekend",2,0.00014418571119602
"1766","began track",2,0.00014418571119602
"1767","begin day",2,0.00014418571119602
"1768","begin meet",2,0.00014418571119602
"1769","behind bar",2,0.00014418571119602
"1770","behind wheel",2,0.00014418571119602
"1771","believ ’",2,0.00014418571119602
"1772","believ good",2,0.00014418571119602
"1773","believ jesus",2,0.00014418571119602
"1774","believ mani",2,0.00014418571119602
"1775","believ phone",2,0.00014418571119602
"1776","bell pepper",2,0.00014418571119602
"1777","belmont abbey",2,0.00014418571119602
"1778","benefit auction",2,0.00014418571119602
"1779","benefit increas",2,0.00014418571119602
"1780","benjamin franklin",2,0.00014418571119602
"1781","best book",2,0.00014418571119602
"1782","best buy",2,0.00014418571119602
"1783","best gift",2,0.00014418571119602
"1784","best luck",2,0.00014418571119602
"1785","bet u",2,0.00014418571119602
"1786","better person",2,0.00014418571119602
"1787","better thing",2,0.00014418571119602
"1788","better wors",2,0.00014418571119602
"1789","beyond belief",2,0.00014418571119602
"1790","bibl say",2,0.00014418571119602
"1791","bicycl race",2,0.00014418571119602
"1792","big break",2,0.00014418571119602
"1793","big compani",2,0.00014418571119602
"1794","big guy",2,0.00014418571119602
"1795","big hug",2,0.00014418571119602
"1796","big leagu",2,0.00014418571119602
"1797","big pictur",2,0.00014418571119602
"1798","big screen",2,0.00014418571119602
"1799","big ten",2,0.00014418571119602
"1800","biggest blow",2,0.00014418571119602
"1801","biggest challeng",2,0.00014418571119602
"1802","bike work",2,0.00014418571119602
"1803","bill creat",2,0.00014418571119602
"1804","billion solar",2,0.00014418571119602
"1805","biolog parent",2,0.00014418571119602
"1806","birthday cake",2,0.00014418571119602
"1807","birthday hope",2,0.00014418571119602
"1808","bit said",2,0.00014418571119602
"1809","bitch ass",2,0.00014418571119602
"1810","black fruit",2,0.00014418571119602
"1811","bless special",2,0.00014418571119602
"1812","bless thank",2,0.00014418571119602
"1813","blind side",2,0.00014418571119602
"1814","block size",2,0.00014418571119602
"1815","blog also",2,0.00014418571119602
"1816","blog love",2,0.00014418571119602
"1817","blog pleas",2,0.00014418571119602
"1818","blood blood",2,0.00014418571119602
"1819","blue becaus",2,0.00014418571119602
"1820","blue eye",2,0.00014418571119602
"1821","board attorney",2,0.00014418571119602
"1822","board regent",2,0.00014418571119602
"1823","bobbi friend",2,0.00014418571119602
"1824","bodi ach",2,0.00014418571119602
"1825","bodi weight",2,0.00014418571119602
"1826","bold case",2,0.00014418571119602
"1827","bond said",2,0.00014418571119602
"1828","bono mack",2,0.00014418571119602
"1829","boo ticketti",2,0.00014418571119602
"1830","book ask",2,0.00014418571119602
"1831","book book",2,0.00014418571119602
"1832","book call",2,0.00014418571119602
"1833","book club",2,0.00014418571119602
"1834","book doe",2,0.00014418571119602
"1835","book even",2,0.00014418571119602
"1836","book ever",2,0.00014418571119602
"1837","book first",2,0.00014418571119602
"1838","book havent",2,0.00014418571119602
"1839","book onc",2,0.00014418571119602
"1840","book one",2,0.00014418571119602
"1841","born origin",2,0.00014418571119602
"1842","boston properti",2,0.00014418571119602
"1843","bottl wine",2,0.00014418571119602
"1844","bow bow",2,0.00014418571119602
"1845","bowl alley",2,0.00014418571119602
"1846","bowl can",2,0.00014418571119602
"1847","box set",2,0.00014418571119602
"1848","bread design",2,0.00014418571119602
"1849","break cycl",2,0.00014418571119602
"1850","break neck",2,0.00014418571119602
"1851","break record",2,0.00014418571119602
"1852","breast milk",2,0.00014418571119602
"1853","brian quick",2,0.00014418571119602
"1854","bridal outfit",2,0.00014418571119602
"1855","bright side",2,0.00014418571119602
"1856","brilliant idea",2,0.00014418571119602
"1857","bring back",2,0.00014418571119602
"1858","bring total",2,0.00014418571119602
"1859","bring us",2,0.00014418571119602
"1860","brown sugar",2,0.00014418571119602
"1861","budget talk",2,0.00014418571119602
"1862","budget time",2,0.00014418571119602
"1863","buffalo chicken",2,0.00014418571119602
"1864","build wall",2,0.00014418571119602
"1865","burger king",2,0.00014418571119602
"1866","busi day",2,0.00014418571119602
"1867","busi develop",2,0.00014418571119602
"1868","busi dure",2,0.00014418571119602
"1869","busi get",2,0.00014418571119602
"1870","busi model",2,0.00014418571119602
"1871","busi move",2,0.00014418571119602
"1872","busi opportun",2,0.00014418571119602
"1873","busi peopl",2,0.00014418571119602
"1874","butler left",2,0.00014418571119602
"1875","buy also",2,0.00014418571119602
"1876","buy expens",2,0.00014418571119602
"1877","buy first",2,0.00014418571119602
"1878","buzz hair",2,0.00014418571119602
"1879","cab driver",2,0.00014418571119602
"1880","caesar salad",2,0.00014418571119602
"1881","calcul damag",2,0.00014418571119602
"1882","call ’s",2,0.00014418571119602
"1883","call email",2,0.00014418571119602
"1884","call final",2,0.00014418571119602
"1885","call quit",2,0.00014418571119602
"1886","call ugli",2,0.00014418571119602
"1887","came feed",2,0.00014418571119602
"1888","came home",2,0.00014418571119602
"1889","came one",2,0.00014418571119602
"1890","came well",2,0.00014418571119602
"1891","camera phone",2,0.00014418571119602
"1892","can alway",2,0.00014418571119602
"1893","can ask",2,0.00014418571119602
"1894","can believ",2,0.00014418571119602
"1895","can bought",2,0.00014418571119602
"1896","can done",2,0.00014418571119602
"1897","can email",2,0.00014418571119602
"1898","can feel",2,0.00014418571119602
"1899","can hard",2,0.00014418571119602
"1900","can hold",2,0.00014418571119602
"1901","can honest",2,0.00014418571119602
"1902","can much",2,0.00014418571119602
"1903","can must",2,0.00014418571119602
"1904","can offer",2,0.00014418571119602
"1905","can pumpkin",2,0.00014418571119602
"1906","can put",2,0.00014418571119602
"1907","can reach",2,0.00014418571119602
"1908","can read",2,0.00014418571119602
"1909","can realli",2,0.00014418571119602
"1910","can recommend",2,0.00014418571119602
"1911","can run",2,0.00014418571119602
"1912","can serv",2,0.00014418571119602
"1913","can squeez",2,0.00014418571119602
"1914","can stay",2,0.00014418571119602
"1915","can substitut",2,0.00014418571119602
"1916","can total",2,0.00014418571119602
"1917","can tri",2,0.00014418571119602
"1918","can work",2,0.00014418571119602
"1919","can’t afford",2,0.00014418571119602
"1920","can’t say",2,0.00014418571119602
"1921","cancer prevent",2,0.00014418571119602
"1922","candi bar",2,0.00014418571119602
"1923","candid becaus",2,0.00014418571119602
"1924","canola oil",2,0.00014418571119602
"1925","cant break",2,0.00014418571119602
"1926","cant decid",2,0.00014418571119602
"1927","cant find",2,0.00014418571119602
"1928","cant help",2,0.00014418571119602
"1929","cant just",2,0.00014418571119602
"1930","cant make",2,0.00014418571119602
"1931","captain hammer",2,0.00014418571119602
"1932","car drive",2,0.00014418571119602
"1933","car insur",2,0.00014418571119602
"1934","car nake",2,0.00014418571119602
"1935","car radio",2,0.00014418571119602
"1936","caramel onion",2,0.00014418571119602
"1937","card hope",2,0.00014418571119602
"1938","card inspir",2,0.00014418571119602
"1939","card order",2,0.00014418571119602
"1940","care much",2,0.00014418571119602
"1941","care now",2,0.00014418571119602
"1942","care person",2,0.00014418571119602
"1943","care super",2,0.00014418571119602
"1944","career high",2,0.00014418571119602
"1945","career saw",2,0.00014418571119602
"1946","caregiv parent",2,0.00014418571119602
"1947","caron butler",2,0.00014418571119602
"1948","carri away",2,0.00014418571119602
"1949","carri pocket",2,0.00014418571119602
"1950","carri team",2,0.00014418571119602
"1951","cartoon charact",2,0.00014418571119602
"1952","case back",2,0.00014418571119602
"1953","case file",2,0.00014418571119602
"1954","case includ",2,0.00014418571119602
"1955","case parent",2,0.00014418571119602
"1956","case said",2,0.00014418571119602
"1957","case yes",2,0.00014418571119602
"1958","cash squarefoot",2,0.00014418571119602
"1959","cash valu",2,0.00014418571119602
"1960","cast far",2,0.00014418571119602
"1961","caus damag",2,0.00014418571119602
"1962","ceil floor",2,0.00014418571119602
"1963","celebr chef",2,0.00014418571119602
"1964","celebr holiday",2,0.00014418571119602
"1965","cent gdp",2,0.00014418571119602
"1966","center around",2,0.00014418571119602
"1967","center back",2,0.00014418571119602
"1968","center said",2,0.00014418571119602
"1969","center will",2,0.00014418571119602
"1970","central florida",2,0.00014418571119602
"1971","centuri ago",2,0.00014418571119602
"1972","ceo just",2,0.00014418571119602
"1973","certain let",2,0.00014418571119602
"1974","certain year",2,0.00014418571119602
"1975","chanc can",2,0.00014418571119602
"1976","chanc major",2,0.00014418571119602
"1977","chanc see",2,0.00014418571119602
"1978","chanc win",2,0.00014418571119602
"1979","chang dramat",2,0.00014418571119602
"1980","chang law",2,0.00014418571119602
"1981","chang mind",2,0.00014418571119602
"1982","chang name",2,0.00014418571119602
"1983","chang pad",2,0.00014418571119602
"1984","chang peopl",2,0.00014418571119602
"1985","chang want",2,0.00014418571119602
"1986","chapel hill",2,0.00014418571119602
"1987","chapter one",2,0.00014418571119602
"1988","charact assassin",2,0.00014418571119602
"1989","charg true",2,0.00014418571119602
"1990","charli chocol",2,0.00014418571119602
"1991","check blog",2,0.00014418571119602
"1992","check email",2,0.00014418571119602
"1993","check inputbyt",2,0.00014418571119602
"1994","check two",2,0.00014418571119602
"1995","chees slice",2,0.00014418571119602
"1996","chesapeak bay",2,0.00014418571119602
"1997","chest stand",2,0.00014418571119602
"1998","chicago cub",2,0.00014418571119602
"1999","chicken breast",2,0.00014418571119602
"2000","chicken broth",2,0.00014418571119602
"2001","chicken stock",2,0.00014418571119602
"2002","chicken thigh",2,0.00014418571119602
"2003","chief financi",2,0.00014418571119602
"2004","chiiiiii chiiiiii",2,0.00014418571119602
"2005","child first",2,0.00014418571119602
"2006","children famili",2,0.00014418571119602
"2007","children type",2,0.00014418571119602
"2008","chines cultur",2,0.00014418571119602
"2009","chines proverb",2,0.00014418571119602
"2010","chip cooki",2,0.00014418571119602
"2011","chip kelli",2,0.00014418571119602
"2012","chip walnut",2,0.00014418571119602
"2013","chocol factori",2,0.00014418571119602
"2014","choic one",2,0.00014418571119602
"2015","cholesterol mg",2,0.00014418571119602
"2016","choos rang",2,0.00014418571119602
"2017","choos right",2,0.00014418571119602
"2018","chris claremont",2,0.00014418571119602
"2019","christ amen",2,0.00014418571119602
"2020","christi administr",2,0.00014418571119602
"2021","christin first",2,0.00014418571119602
"2022","christma card",2,0.00014418571119602
"2023","christma light",2,0.00014418571119602
"2024","christoph columbus",2,0.00014418571119602
"2025","chronic ill",2,0.00014418571119602
"2026","chuff chuff",2,0.00014418571119602
"2027","cinco de",2,0.00014418571119602
"2028","citi can",2,0.00014418571119602
"2029","citi game",2,0.00014418571119602
"2030","citi offici",2,0.00014418571119602
"2031","citi perform",2,0.00014418571119602
"2032","citric acid",2,0.00014418571119602
"2033","civil liberti",2,0.00014418571119602
"2034","civil penalti",2,0.00014418571119602
"2035","claim wrong",2,0.00014418571119602
"2036","class assign",2,0.00014418571119602
"2037","class middl",2,0.00014418571119602
"2038","classic rock",2,0.00014418571119602
"2039","clean dri",2,0.00014418571119602
"2040","clean hous",2,0.00014418571119602
"2041","clean line",2,0.00014418571119602
"2042","clean water",2,0.00014418571119602
"2043","clear best",2,0.00014418571119602
"2044","clear now",2,0.00014418571119602
"2045","clear shot",2,0.00014418571119602
"2046","clear sky",2,0.00014418571119602
"2047","clear whether",2,0.00014418571119602
"2048","cleveland height",2,0.00014418571119602
"2049","cleveland lost",2,0.00014418571119602
"2050","click imag",2,0.00014418571119602
"2051","climat chang",2,0.00014418571119602
"2052","close attent",2,0.00014418571119602
"2053","close connect",2,0.00014418571119602
"2054","close enough",2,0.00014418571119602
"2055","close game",2,0.00014418571119602
"2056","close involv",2,0.00014418571119602
"2057","coach year",2,0.00014418571119602
"2058","code conduct",2,0.00014418571119602
"2059","collect bargain",2,0.00014418571119602
"2060","collect grow",2,0.00014418571119602
"2061","collect need",2,0.00014418571119602
"2062","colleg degre",2,0.00014418571119602
"2063","colleg graduat",2,0.00014418571119602
"2064","colorado state",2,0.00014418571119602
"2065","columbus ohio",2,0.00014418571119602
"2066","combin two",2,0.00014418571119602
"2067","come along",2,0.00014418571119602
"2068","come crash",2,0.00014418571119602
"2069","come forward",2,0.00014418571119602
"2070","come hear",2,0.00014418571119602
"2071","come hous",2,0.00014418571119602
"2072","come later",2,0.00014418571119602
"2073","come make",2,0.00014418571119602
"2074","come near",2,0.00014418571119602
